eval_idx,native_vs_big_top1_match,native_vs_big_kl_p_to_q,native_vs_big_kl_q_to_p,native_vs_big_js,native_vs_big_tv,native_vs_big_accept_mass,native_vs_big_top5_overlap,native_vs_big_draft_prob_on_target_top1,native_vs_big_target_prob_on_target_top1,translated_vs_big_top1_match,translated_vs_big_kl_p_to_q,translated_vs_big_kl_q_to_p,translated_vs_big_js,translated_vs_big_tv,translated_vs_big_accept_mass,translated_vs_big_top5_overlap,translated_vs_big_draft_prob_on_target_top1,translated_vs_big_target_prob_on_target_top1,translated_vs_native_top1_match,translated_vs_native_kl_p_to_q,translated_vs_native_kl_q_to_p,translated_vs_native_js,translated_vs_native_tv,translated_vs_native_accept_mass,translated_vs_native_top5_overlap,translated_vs_native_draft_prob_on_target_top1,translated_vs_native_target_prob_on_target_top1,konly_vs_big_top1_match,konly_vs_big_kl_p_to_q,konly_vs_big_kl_q_to_p,konly_vs_big_js,konly_vs_big_tv,konly_vs_big_accept_mass,konly_vs_big_top5_overlap,konly_vs_big_draft_prob_on_target_top1,konly_vs_big_target_prob_on_target_top1,konly_vs_native_top1_match,konly_vs_native_kl_p_to_q,konly_vs_native_kl_q_to_p,konly_vs_native_js,konly_vs_native_tv,konly_vs_native_accept_mass,konly_vs_native_top5_overlap,konly_vs_native_draft_prob_on_target_top1,konly_vs_native_target_prob_on_target_top1,vonly_vs_big_top1_match,vonly_vs_big_kl_p_to_q,vonly_vs_big_kl_q_to_p,vonly_vs_big_js,vonly_vs_big_tv,vonly_vs_big_accept_mass,vonly_vs_big_top5_overlap,vonly_vs_big_draft_prob_on_target_top1,vonly_vs_big_target_prob_on_target_top1,vonly_vs_native_top1_match,vonly_vs_native_kl_p_to_q,vonly_vs_native_kl_q_to_p,vonly_vs_native_js,vonly_vs_native_tv,vonly_vs_native_accept_mass,vonly_vs_native_top5_overlap,vonly_vs_native_draft_prob_on_target_top1,vonly_vs_native_target_prob_on_target_top1,layer0k_native_vs_big_top1_match,layer0k_native_vs_big_kl_p_to_q,layer0k_native_vs_big_kl_q_to_p,layer0k_native_vs_big_js,layer0k_native_vs_big_tv,layer0k_native_vs_big_accept_mass,layer0k_native_vs_big_top5_overlap,layer0k_native_vs_big_draft_prob_on_target_top1,layer0k_native_vs_big_target_prob_on_target_top1,layer0k_native_vs_native_top1_match,layer0k_native_vs_native_kl_p_to_q,layer0k_native_vs_native_kl_q_to_p,layer0k_native_vs_native_js,layer0k_native_vs_native_tv,layer0k_native_vs_native_accept_mass,layer0k_native_vs_native_top5_overlap,layer0k_native_vs_native_draft_prob_on_target_top1,layer0k_native_vs_native_target_prob_on_target_top1,identity_vs_big_top1_match,identity_vs_big_kl_p_to_q,identity_vs_big_kl_q_to_p,identity_vs_big_js,identity_vs_big_tv,identity_vs_big_accept_mass,identity_vs_big_top5_overlap,identity_vs_big_draft_prob_on_target_top1,identity_vs_big_target_prob_on_target_top1
10,0.0,3.8388915061950684,5.505064964294434,0.5836429595947266,0.930688202381134,0.06931238621473312,0.4000000059604645,0.009398633614182472,0.1510770171880722,0.0,2.486745595932007,3.0205821990966797,0.41189125180244446,0.7590140104293823,0.24098633229732513,0.4000000059604645,0.0432305783033371,0.1510770171880722,1.0,1.841980218887329,3.0462214946746826,0.4051969349384308,0.8049459457397461,0.1950545608997345,0.6000000238418579,0.09151913225650787,0.8460380434989929,0.0,5.7913818359375,2.9627931118011475,0.48771512508392334,0.8553916215896606,0.1446090042591095,0.20000000298023224,0.002531016943976283,0.1510770171880722,0.0,11.003070831298828,5.166516304016113,0.6352686285972595,0.9560458660125732,0.04395482689142227,0.20000000298023224,3.688157448777929e-06,0.8460380434989929,0.0,3.036670207977295,3.2958197593688965,0.4530995190143585,0.7871233224868774,0.21287687122821808,0.20000000298023224,0.013218013569712639,0.1510770171880722,0.0,4.414665222167969,4.0897111892700195,0.5671595335006714,0.9149351716041565,0.08506515622138977,0.20000000298023224,0.005176248494535685,0.8460380434989929,0.0,2.41402530670166,3.0524797439575195,0.40967267751693726,0.7574681043624878,0.242532417178154,0.4000000059604645,0.04078172147274017,0.1510770171880722,0.0,2.3414013385772705,3.4891114234924316,0.4606243968009949,0.848630428314209,0.15137018263339996,0.6000000238418579,0.0523647703230381,0.8460380434989929,0.0,7.9961652755737305,6.8999810218811035,0.6287097930908203,0.9570267200469971,0.04297354072332382,0.0,0.00027718418277800083,0.1510770171880722
11,0.0,1.5081344842910767,1.41567063331604,0.29395607113838196,0.6875382661819458,0.31246182322502136,0.4000000059604645,0.1979914903640747,0.5273166298866272,0.0,3.5558691024780273,4.788875579833984,0.5051542520523071,0.8739352226257324,0.12606516480445862,0.4000000059604645,0.012300297617912292,0.5273166298866272,1.0,0.8718934655189514,2.1482861042022705,0.19979172945022583,0.3751196563243866,0.6248806118965149,0.4000000059604645,0.5230218768119812,0.5381967425346375,0.0,5.033032417297363,2.7392964363098145,0.5404597520828247,0.9031169414520264,0.09688315540552139,0.20000000298023224,0.0017995424568653107,0.5273166298866272,1.0,1.192082405090332,0.5496898293495178,0.15134750306606293,0.4247649908065796,0.5752350687980652,0.6000000238418579,0.9321862459182739,0.5381967425346375,0.0,2.6810829639434814,6.082962989807129,0.4718548059463501,0.8543106913566589,0.1456897109746933,0.4000000059604645,0.04805784672498703,0.5273166298866272,1.0,1.0207910537719727,3.0981712341308594,0.24153664708137512,0.46600544452667236,0.5339949131011963,0.4000000059604645,0.45596015453338623,0.5381967425346375,0.0,2.9722070693969727,7.872402667999268,0.5090696811676025,0.8690243363380432,0.13097603619098663,0.20000000298023224,0.028687607496976852,0.5273166298866272,1.0,1.340493083000183,4.453535556793213,0.3348340392112732,0.6620850563049316,0.33791524171829224,0.20000000298023224,0.2721804976463318,0.5381967425346375,0.0,4.64500617980957,7.442572593688965,0.5698186159133911,0.8907143473625183,0.1092858538031578,0.20000000298023224,0.009269370697438717,0.5273166298866272
12,1.0,0.03384914621710777,0.023869605734944344,0.006788714788854122,0.05256297439336777,0.9474369883537292,0.800000011920929,0.9629103541374207,0.911045491695404,1.0,0.20765799283981323,0.7225017547607422,0.06496552377939224,0.2346404790878296,0.7653597593307495,0.6000000238418579,0.684333086013794,0.911045491695404,1.0,0.2747637629508972,0.8208348155021667,0.08586879819631577,0.27869081497192383,0.7213093042373657,0.6000000238418579,0.684333086013794,0.9629103541374207,1.0,0.0691809430718422,0.27217796444892883,0.021535731852054596,0.061635203659534454,0.9383648633956909,0.4000000059604645,0.8836847543716431,0.911045491695404,1.0,0.06496675312519073,0.24144360423088074,0.021309034898877144,0.08070074021816254,0.919299304485321,0.4000000059604645,0.8836847543716431,0.9629103541374207,1.0,0.0876028910279274,0.29096755385398865,0.028295010328292847,0.11245682835578918,0.8875432014465332,0.6000000238418579,0.8033551573753357,0.911045491695404,1.0,0.13044309616088867,0.3594922721385956,0.041095834225416183,0.16004592180252075,0.8399541974067688,0.6000000238418579,0.8033551573753357,0.9629103541374207,1.0,0.17954277992248535,0.6283793449401855,0.056545112282037735,0.2084706723690033,0.7915295958518982,0.6000000238418579,0.7103353142738342,0.911045491695404,1.0,0.24113236367702484,0.7178634405136108,0.07565660774707794,0.2526443600654602,0.7473558187484741,0.6000000238418579,0.7103353142738342,0.9629103541374207,0.0,7.870785713195801,10.493922233581543,0.6459875106811523,0.9452635049819946,0.05473648011684418,0.20000000298023224,0.00017701963952276856,0.911045491695404
13,1.0,0.08573518693447113,0.019932575523853302,0.006155629642307758,0.018497586250305176,0.9815024137496948,0.4000000059604645,0.9968988299369812,0.9799473285675049,0.0,6.9290080070495605,7.7754998207092285,0.666720449924469,0.9822892546653748,0.01771092787384987,0.0,0.000818990112747997,0.9799473285675049,0.0,7.076852798461914,9.337960243225098,0.6849576830863953,0.9965184330940247,0.0034815873950719833,0.0,0.000818990112747997,0.9968988299369812,0.0,9.666528701782227,9.587841033935547,0.6750543117523193,0.9839577674865723,0.01604234240949154,0.0,5.089179103379138e-05,0.9799473285675049,0.0,9.850152015686035,10.357471466064453,0.6892671585083008,0.9978654980659485,0.0021346965804696083,0.0,5.089179103379138e-05,0.9968988299369812,0.0,4.778007507324219,7.306179046630859,0.6480303406715393,0.9753510355949402,0.024648847058415413,0.0,0.007334049791097641,0.9799473285675049,0.0,4.889012813568115,8.860025405883789,0.6656675338745117,0.9898081421852112,0.010191917419433594,0.0,0.007334049791097641,0.9968988299369812,0.0,7.168577671051025,8.293781280517578,0.6701782941818237,0.9824844002723694,0.01751561649143696,0.0,0.0006459857104346156,0.9799473285675049,0.0,7.313634872436523,9.500041007995605,0.6856817007064819,0.9966979026794434,0.0033022183924913406,0.0,0.0006459857104346156,0.9968988299369812,0.0,7.819061279296875,10.568632125854492,0.6803286075592041,0.9921355247497559,0.007864361628890038,0.20000000298023224,0.00035584569559432566,0.9799473285675049
14,1.0,0.00157605588901788,0.004461134783923626,0.0005016819341108203,0.0022792480885982513,0.9977207779884338,0.6000000238418579,0.9957535266876221,0.9979901313781738,1.0,0.3354746997356415,1.5108036994934082,0.10936924070119858,0.29119327664375305,0.708807110786438,0.800000011920929,0.7068045139312744,0.9979901313781738,1.0,0.32524365186691284,1.1456812620162964,0.1052122712135315,0.28895193338394165,0.711048424243927,0.800000011920929,0.7068045139312744,0.9957535266876221,1.0,0.043771788477897644,0.1991410106420517,0.014653428457677364,0.04725854843854904,0.9527415633201599,0.4000000059604645,0.9507441520690918,0.9979901313781738,1.0,0.03696690499782562,0.10236743837594986,0.011987974867224693,0.0450122132897377,0.9549880623817444,0.800000011920929,0.9507441520690918,0.9957535266876221,1.0,0.1645275354385376,0.6067072749137878,0.054705917835235596,0.1574830412864685,0.8425169587135315,0.6000000238418579,0.8406464457511902,0.9979901313781738,1.0,0.1679403930902481,0.5375609397888184,0.05359644442796707,0.1566578596830368,0.843342125415802,0.6000000238418579,0.8406464457511902,0.9957535266876221,1.0,0.17526617646217346,0.6832298040390015,0.05818082019686699,0.1669517308473587,0.8330482840538025,0.800000011920929,0.8311693668365479,0.9979901313781738,1.0,0.17800040543079376,0.5808901786804199,0.05700455605983734,0.1661202758550644,0.8338797092437744,0.6000000238418579,0.8311693668365479,0.9957535266876221,0.0,2.948491096496582,11.288969993591309,0.5849832892417908,0.9464396238327026,0.05356037989258766,0.800000011920929,0.05155402049422264,0.9979901313781738
15,0.0,0.7482714653015137,0.7028579711914062,0.1594071090221405,0.5128921270370483,0.4871079921722412,0.800000011920929,0.10286915302276611,0.3326534926891327,0.0,0.6842412948608398,1.3920124769210815,0.17280453443527222,0.4372033476829529,0.5627970695495605,0.6000000238418579,0.14256802201271057,0.3326534926891327,0.0,1.5496752262115479,1.8745393753051758,0.3089219033718109,0.644396185874939,0.35560405254364014,0.6000000238418579,0.05943119153380394,0.6707910299301147,0.0,2.5745575428009033,5.255623817443848,0.524237334728241,0.8930498957633972,0.10695058107376099,0.6000000238418579,0.030624965205788612,0.3326534926891327,0.0,3.2558915615081787,5.322617053985596,0.5384957790374756,0.8815488219261169,0.11845149844884872,0.6000000238418579,0.009340088814496994,0.6707910299301147,1.0,1.344112753868103,1.682148814201355,0.23445440828800201,0.509656548500061,0.4903438985347748,0.6000000238418579,0.4697527289390564,0.3326534926891327,0.0,3.352107048034668,2.436767816543579,0.4279786944389343,0.7933876514434814,0.2066127359867096,0.6000000238418579,0.004902309272438288,0.6707910299301147,0.0,0.7241277694702148,1.499167561531067,0.1818269044160843,0.4535048007965088,0.5464954972267151,0.6000000238418579,0.15045174956321716,0.3326534926891327,0.0,1.6822268962860107,1.9817918539047241,0.32295238971710205,0.652085542678833,0.34791475534439087,0.6000000238418579,0.048844531178474426,0.6707910299301147,0.0,8.397981643676758,13.423323631286621,0.6821607351303101,0.9932805299758911,0.0067193154245615005,0.0,5.203347882343223e-06,0.3326534926891327
16,1.0,0.5290387868881226,0.5781037211418152,0.11372987180948257,0.36410510540008545,0.6358952522277832,0.800000011920929,0.38624057173728943,0.5560165047645569,0.0,1.0302902460098267,1.4440605640411377,0.21867212653160095,0.5579033493995667,0.4420969486236572,0.6000000238418579,0.23994261026382446,0.5560165047645569,0.0,0.7156709432601929,0.7381774187088013,0.14195512235164642,0.41605332493782043,0.5839471220970154,0.6000000238418579,0.23994261026382446,0.38624057173728943,1.0,0.5572847723960876,0.7713682651519775,0.12969079613685608,0.38538211584091187,0.6146182417869568,0.6000000238418579,0.3641164302825928,0.5560165047645569,1.0,0.47215813398361206,0.304022878408432,0.07785403728485107,0.2333129495382309,0.7666875123977661,0.6000000238418579,0.3641164302825928,0.38624057173728943,0.0,0.9933074712753296,1.3516956567764282,0.21092870831489563,0.5389502048492432,0.46105003356933594,0.6000000238418579,0.26975294947624207,0.5560165047645569,0.0,0.9027960300445557,0.7039374709129333,0.1434333622455597,0.3946995437145233,0.6053007245063782,0.6000000238418579,0.26975294947624207,0.38624057173728943,0.0,1.0207501649856567,1.3773937225341797,0.213512122631073,0.5503092408180237,0.4496909976005554,0.6000000238418579,0.25289565324783325,0.5560165047645569,0.0,0.6740022301673889,0.6851364970207214,0.1352866291999817,0.4078470468521118,0.5921532511711121,0.6000000238418579,0.25289565324783325,0.38624057173728943,0.0,4.874146461486816,9.345178604125977,0.6346929669380188,0.9649597406387329,0.03504045307636261,0.0,0.004324686713516712,0.5560165047645569
17,1.0,0.3858222961425781,0.25793054699897766,0.06976695358753204,0.2960619330406189,0.703938364982605,0.6000000238418579,0.5643901228904724,0.3322458565235138,1.0,0.9245631694793701,1.8621211051940918,0.20287954807281494,0.47028306126594543,0.5297171473503113,0.4000000059604645,0.2680126130580902,0.3322458565235138,1.0,0.6840860843658447,1.680953025817871,0.18571041524410248,0.4963908791542053,0.503609299659729,0.4000000059604645,0.2680126130580902,0.5643901228904724,1.0,0.4555588960647583,0.8869341015815735,0.10201162099838257,0.26186245679855347,0.7381377816200256,0.6000000238418579,0.34637439250946045,0.3322458565235138,1.0,0.26399120688438416,0.7111568450927734,0.076907679438591,0.29220327734947205,0.7077970504760742,0.6000000238418579,0.34637439250946045,0.5643901228904724,1.0,1.0227396488189697,2.189422130584717,0.2228601574897766,0.5117877721786499,0.48821258544921875,0.4000000059604645,0.21477584540843964,0.3322458565235138,1.0,0.8060246109962463,2.102520227432251,0.21479107439517975,0.5456746816635132,0.45432570576667786,0.6000000238418579,0.21477584540843964,0.5643901228904724,1.0,0.8667906522750854,1.6446043252944946,0.18857374787330627,0.4484117031097412,0.5515884160995483,0.6000000238418579,0.27444303035736084,0.3322458565235138,1.0,0.6295886635780334,1.4867219924926758,0.17287471890449524,0.4804791212081909,0.5195210576057434,0.4000000059604645,0.27444303035736084,0.5643901228904724,0.0,8.765023231506348,13.749329566955566,0.6844033002853394,0.9945573210716248,0.005442611873149872,0.0,2.2852631445857696e-05,0.3322458565235138
18,1.0,0.09632764756679535,0.11455561965703964,0.024935737252235413,0.15727576613426208,0.8427245616912842,0.6000000238418579,0.40237075090408325,0.45965126156806946,1.0,1.7767231464385986,6.135733604431152,0.37173646688461304,0.7192797064781189,0.2807205319404602,0.20000000298023224,0.13112585246562958,0.45965126156806946,1.0,1.5917257070541382,5.313643455505371,0.3447566032409668,0.6908997297286987,0.3091004490852356,0.4000000059604645,0.13112585246562958,0.40237075090408325,1.0,1.2971701622009277,4.674857139587402,0.2911384403705597,0.6082205772399902,0.39177972078323364,0.20000000298023224,0.19877655804157257,0.45965126156806946,1.0,1.1124610900878906,3.9163074493408203,0.26253223419189453,0.5714540481567383,0.4285462200641632,0.6000000238418579,0.19877655804157257,0.40237075090408325,1.0,1.1120926141738892,2.832974672317505,0.24618850648403168,0.5556241273880005,0.44437626004219055,0.20000000298023224,0.2446884661912918,0.45965126156806946,1.0,0.9987742304801941,2.2913355827331543,0.22466880083084106,0.5280726552009583,0.4719277024269104,0.20000000298023224,0.2446884661912918,0.40237075090408325,0.0,2.0448496341705322,9.4451322555542,0.40500330924987793,0.7570306658744812,0.2429695874452591,0.20000000298023224,0.12209366261959076,0.45965126156806946,0.0,1.8472037315368652,8.724628448486328,0.3822847604751587,0.7307827472686768,0.2692173719406128,0.20000000298023224,0.12209366261959076,0.40237075090408325,0.0,8.131024360656738,13.014312744140625,0.6760793924331665,0.988727867603302,0.011272398754954338,0.0,9.750441677169874e-05,0.45965126156806946
19,1.0,0.1242418885231018,0.13185745477676392,0.0300469808280468,0.17020222544670105,0.8297984004020691,0.800000011920929,0.09187962859869003,0.09101173281669617,0.0,2.351592540740967,3.778735399246216,0.4262407124042511,0.7688913941383362,0.23110896348953247,0.0,0.002916959347203374,0.09101173281669617,0.0,2.3055825233459473,3.869664192199707,0.4167134165763855,0.7563688158988953,0.243631511926651,0.0,0.002916959347203374,0.09187962859869003,0.0,1.42495858669281,3.6659061908721924,0.3225381374359131,0.6711983680725098,0.32880204916000366,0.4000000059604645,0.016761068254709244,0.09101173281669617,0.0,1.3264756202697754,3.9099743366241455,0.3113937973976135,0.6504284143447876,0.34957200288772583,0.20000000298023224,0.016761068254709244,0.09187962859869003,0.0,1.7910066843032837,2.6348016262054443,0.3556278944015503,0.7066396474838257,0.2933606803417206,0.0,0.005043996963649988,0.09101173281669617,0.0,1.7144217491149902,2.5933141708374023,0.3402191400527954,0.6880998611450195,0.31190043687820435,0.0,0.005043996963649988,0.09187962859869003,0.0,2.45390248298645,4.010503768920898,0.4389273226261139,0.7802274823188782,0.21977302432060242,0.0,0.002747011836618185,0.09101173281669617,0.0,2.4092531204223633,4.132547378540039,0.4300310015678406,0.7683876752853394,0.23161284625530243,0.0,0.002747011836618185,0.09187962859869003,0.0,5.543273448944092,8.786287307739258,0.637731671333313,0.9623542428016663,0.03764602541923523,0.0,3.0352439353009686e-05,0.09101173281669617
20,1.0,0.27319496870040894,0.1768711507320404,0.04626540094614029,0.16501706838607788,0.8349830508232117,0.4000000059604645,0.814032256603241,0.7050142288208008,1.0,0.6327766180038452,0.6400120258331299,0.1153576672077179,0.29966622591018677,0.7003341317176819,0.4000000059604645,0.5694583058357239,0.7050142288208008,1.0,0.2958390712738037,0.5260486006736755,0.08280330896377563,0.29446136951446533,0.705538809299469,0.6000000238418579,0.5694583058357239,0.814032256603241,1.0,0.4484567642211914,0.3598041236400604,0.07289068400859833,0.15964017808437347,0.8403601050376892,0.4000000059604645,0.7029358148574829,0.7050142288208008,1.0,0.06767226755619049,0.09355323016643524,0.018515095114707947,0.12723667919635773,0.8727636337280273,1.0,0.7029358148574829,0.814032256603241,1.0,0.7087662816047668,0.666236937046051,0.11955685168504715,0.3197612464427948,0.6802391409873962,0.4000000059604645,0.5485686659812927,0.7050142288208008,1.0,0.3450237512588501,0.5872780680656433,0.09220189601182938,0.3162965774536133,0.6837036609649658,0.800000011920929,0.5485686659812927,0.814032256603241,1.0,0.6474649310112,0.6424686908721924,0.11608514189720154,0.3068472146987915,0.6931532621383667,0.4000000059604645,0.5612127184867859,0.7050142288208008,1.0,0.3023495674133301,0.5346088409423828,0.08432451635599136,0.3015109896659851,0.6984893083572388,0.6000000238418579,0.5612127184867859,0.814032256603241,0.0,8.807363510131836,14.390385627746582,0.6613906621932983,0.97151780128479,0.028482429683208466,0.0,0.00010370149539085105,0.7050142288208008
21,1.0,0.2040863186120987,0.2759856879711151,0.05575557053089142,0.2826329171657562,0.7173671722412109,0.6000000238418579,0.5261670351028442,0.7851760387420654,0.0,2.3856706619262695,4.552779197692871,0.46029332280158997,0.7988744378089905,0.201125830411911,0.6000000238418579,0.03849189728498459,0.7851760387420654,0.0,1.6462122201919556,3.2140450477600098,0.35374701023101807,0.7200337648391724,0.27996647357940674,0.6000000238418579,0.03849189728498459,0.5261670351028442,1.0,0.27691924571990967,0.7487279176712036,0.08304402977228165,0.29863372445106506,0.701366662979126,0.6000000238418579,0.5228772163391113,0.7851760387420654,1.0,0.15961045026779175,0.41097864508628845,0.04651706665754318,0.15020908415317535,0.8497912883758545,0.800000011920929,0.5228772163391113,0.5261670351028442,0.0,2.2483158111572266,5.041191577911377,0.4493330717086792,0.7881556749343872,0.2118445187807083,0.6000000238418579,0.04606024920940399,0.7851760387420654,0.0,1.5281188488006592,3.5768351554870605,0.3445763885974884,0.6979081034660339,0.30209222435951233,0.6000000238418579,0.04606024920940399,0.5261670351028442,0.0,2.5255813598632812,4.940356731414795,0.471902072429657,0.8063187599182129,0.1936815232038498,0.4000000059604645,0.03268882632255554,0.7851760387420654,0.0,1.7318531274795532,3.533550977706909,0.364174485206604,0.7183741927146912,0.2816261053085327,0.4000000059604645,0.03268882632255554,0.5261670351028442,0.0,9.523146629333496,12.850006103515625,0.6886814832687378,0.9971073269844055,0.0028927777893841267,0.0,5.4066931625129655e-05,0.7851760387420654
22,1.0,0.18909773230552673,0.20740535855293274,0.043490730226039886,0.15637335181236267,0.8436267375946045,0.6000000238418579,0.617122232913971,0.6029642820358276,0.0,2.8845531940460205,4.186832427978516,0.43637216091156006,0.7743669748306274,0.22563305497169495,0.20000000298023224,0.008974381722509861,0.6029642820358276,0.0,2.8203976154327393,4.605408191680908,0.4294300973415375,0.7408282160758972,0.2591719329357147,0.20000000298023224,0.008974381722509861,0.617122232913971,0.0,1.5308988094329834,4.87589693069458,0.3496060371398926,0.693728506565094,0.30627164244651794,0.4000000059604645,0.07012365758419037,0.6029642820358276,0.0,1.4187994003295898,5.542283058166504,0.3266201615333557,0.6474975943565369,0.3525025248527527,0.6000000238418579,0.07012365758419037,0.617122232913971,0.0,2.371354818344116,2.359299898147583,0.37754252552986145,0.7361602187156677,0.2638399302959442,0.4000000059604645,0.014824862591922283,0.6029642820358276,0.0,2.318394899368286,2.490426540374756,0.36780208349227905,0.7066882848739624,0.2933119237422943,0.4000000059604645,0.014824862591922283,0.617122232913971,0.0,2.4997000694274902,2.888624429702759,0.39685308933258057,0.7482355833053589,0.2517646551132202,0.4000000059604645,0.013408982194960117,0.6029642820358276,0.0,2.415915012359619,3.0759942531585693,0.3799976110458374,0.7053862810134888,0.29461389780044556,0.4000000059604645,0.013408982194960117,0.617122232913971,0.0,5.860218524932861,10.706299781799316,0.638340413570404,0.9572158455848694,0.04278432950377464,0.0,0.0006741105462424457,0.6029642820358276
23,1.0,0.3291530907154083,0.2666199505329132,0.05947057902812958,0.24642232060432434,0.7535780668258667,0.800000011920929,0.231923446059227,0.3402986526489258,1.0,1.1744312047958374,1.6537107229232788,0.22680699825286865,0.5116299390792847,0.48837023973464966,0.6000000238418579,0.21089407801628113,0.3402986526489258,1.0,1.2321199178695679,1.6489816904067993,0.2432338297367096,0.5179258584976196,0.48207443952560425,0.4000000059604645,0.21089407801628113,0.231923446059227,1.0,0.6218425631523132,1.1577647924423218,0.16179008781909943,0.4537695050239563,0.5462308526039124,0.6000000238418579,0.14976902306079865,0.3402986526489258,1.0,0.6836019158363342,1.1452137231826782,0.16958104074001312,0.44257786870002747,0.5574225187301636,0.4000000059604645,0.14976902306079865,0.231923446059227,1.0,1.2044583559036255,1.4685771465301514,0.22345536947250366,0.509346067905426,0.49065423011779785,0.4000000059604645,0.21970005333423615,0.3402986526489258,1.0,1.2305930852890015,1.4087791442871094,0.23267826437950134,0.5007557272911072,0.49924468994140625,0.20000000298023224,0.21970005333423615,0.231923446059227,1.0,1.2868390083312988,1.9971580505371094,0.25400927662849426,0.5616269111633301,0.438373327255249,0.4000000059604645,0.17699295282363892,0.3402986526489258,1.0,1.3362963199615479,1.9470031261444092,0.267689049243927,0.5621371269226074,0.43786320090293884,0.20000000298023224,0.17699295282363892,0.231923446059227,0.0,12.307366371154785,9.081449508666992,0.6448943018913269,0.9551345705986023,0.04486558958888054,0.20000000298023224,9.840367454216903e-08,0.3402986526489258
24,0.0,0.3037988543510437,0.3511047065258026,0.07697391510009766,0.32416167855262756,0.6758385300636292,0.6000000238418579,0.12076163291931152,0.31700989603996277,0.0,3.518543243408203,13.230990409851074,0.6034778356552124,0.9454408884048462,0.05455953627824783,0.0,0.0036594963166862726,0.31700989603996277,0.0,3.0279643535614014,10.159894943237305,0.5884764194488525,0.9451656937599182,0.05483482778072357,0.0,0.004146752879023552,0.12076163291931152,0.0,5.087535381317139,14.987822532653809,0.666375994682312,0.9886953830718994,0.011304873041808605,0.0,0.0008792202570475638,0.31700989603996277,0.0,4.610667705535889,12.183286666870117,0.6623410582542419,0.9884397983551025,0.011560514569282532,0.0,0.0008792202570475638,0.12076163291931152,0.0,8.77711009979248,14.200874328613281,0.6916252374649048,0.9996017813682556,0.00039853944326750934,0.0,1.6182719264179468e-05,0.31700989603996277,0.0,8.18947982788086,10.858139991760254,0.6909096240997314,0.9993652701377869,0.0006350715993903577,0.0,2.8401556846802123e-05,0.12076163291931152,0.0,3.2356760501861572,12.827396392822266,0.5835214853286743,0.9248666763305664,0.07513373345136642,0.0,0.0051044076681137085,0.31700989603996277,0.0,2.749093770980835,9.800070762634277,0.5625752210617065,0.9245877861976624,0.07541265338659286,0.0,0.0051044076681137085,0.12076163291931152,0.0,1.7414528131484985,8.001333236694336,0.39399707317352295,0.744378924369812,0.25562113523483276,0.0,0.023238016292452812,0.31700989603996277
25,1.0,0.0562681183218956,0.04435395449399948,0.012097358703613281,0.10457765311002731,0.8954223394393921,0.800000011920929,0.89821857213974,0.7965112328529358,0.0,3.2297933101654053,3.9172286987304688,0.46338433027267456,0.7890458106994629,0.2109544426202774,0.4000000059604645,0.011486096307635307,0.7965112328529358,0.0,3.7669317722320557,4.252739906311035,0.5299037098884583,0.8890883326530457,0.11091174185276031,0.6000000238418579,0.011486096307635307,0.89821857213974,0.0,6.020817279815674,4.106770992279053,0.4728834927082062,0.8077144026756287,0.19228596985340118,0.4000000059604645,0.00033153919503092766,0.7965112328529358,0.0,6.945047855377197,4.56646203994751,0.5537112951278687,0.9045090079307556,0.09549134969711304,0.4000000059604645,0.00033153919503092766,0.89821857213974,0.0,6.478562831878662,4.440795421600342,0.48811328411102295,0.8105265498161316,0.18947362899780273,0.20000000298023224,0.00019645181600935757,0.7965112328529358,0.0,7.434985160827637,4.965782165527344,0.5618313550949097,0.9052979946136475,0.09470222145318985,0.20000000298023224,0.00019645181600935757,0.89821857213974,0.0,3.489435911178589,4.196950435638428,0.4722273349761963,0.7926846146583557,0.2073156237602234,0.4000000059604645,0.00833886582404375,0.7965112328529358,0.0,4.056602478027344,4.507170677185059,0.5379286408424377,0.8922539353370667,0.10774629563093185,0.6000000238418579,0.00833886582404375,0.89821857213974,0.0,15.402101516723633,14.264457702636719,0.686722993850708,0.9947589635848999,0.005241071339696646,0.0,4.250872720490406e-08,0.7965112328529358
